Name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,,
"lagos,nigeria",03/03/2020,33,23,27.8,40.6,23,31.2,24.4,82.8,10,100,8.33,rain,0,0,42.5,27.7,202.3,1013.2,42.7,8.9,223.4,19.4,9,,03/03/2020 06:57,03/03/2020 18:58,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VRJU8,DNMM,65201099999,VRJT5",,
"lagos,nigeria",04/03/2020,35,26,29.7,46.7,26,35.6,25.7,80.3,0,0,0,,0,0,26.3,22.3,228.4,1012.6,53.5,9.9,236.3,20.3,9,,04/03/2020 06:57,04/03/2020 18:58,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5",,
"lagos,nigeria",05/03/2020,35,27,30.2,46.7,31.2,37.9,26.4,80.7,0,0,0,,0,0,27.7,20.6,224.2,1011.2,48.1,10.1,194.2,16.9,7,,05/03/2020 06:57,05/03/2020 18:58,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5",,
"lagos,nigeria",06/03/2020,35,24.8,28.6,46.1,24.8,33.5,25.6,84.4,3,100,4.17,rain,0,0,53,25.9,259.4,1010.3,59.2,9,165,14.3,6,,06/03/2020 06:56,06/03/2020 18:58,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,65201099999,VRJT5",,
"lagos,nigeria",07/03/2020,35.2,25.8,28.7,44.9,25.8,32.7,25.2,82.5,0,0,0,,0,0,28.8,18.4,226,1010.5,41.2,9.1,120.9,10.3,5,,07/03/2020 06:56,07/03/2020 18:58,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999",,
"lagos,nigeria",08/03/2020,35,26.8,29.9,43,30.1,35.7,25.1,76.7,0,0,0,,0,0,26.3,18.4,211.5,1011.2,43.4,10.1,217.2,18.9,8,,08/03/2020 06:55,08/03/2020 18:58,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999",,
"lagos,nigeria",09/03/2020,33,26.6,29.6,42.1,26.6,36.2,25.9,81.3,0.4,100,12.5,rain,0,0,35.3,24.4,223.8,1010.1,43.7,10.1,228.3,19.7,8,,09/03/2020 06:55,09/03/2020 18:58,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999,VRJT5",,
"lagos,nigeria",10/03/2020,34.8,27.8,30.4,46.1,33.2,38.2,26.3,79.8,0,0,0,,0,0,36,25.9,226.9,1009.5,53.9,10,239.2,20.7,8,,10/03/2020 06:54,10/03/2020 18:58,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999,VRJT5",,
"lagos,nigeria",11/03/2020,35,27.8,30.3,45.1,33.7,38.3,26.6,81.4,2.1,100,25,rain,0,0,38.2,31.7,232.2,1009.5,55.1,9.8,233.1,20.1,8,,11/03/2020 06:54,11/03/2020 18:58,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,65201099999,VRJT5",,
"lagos,nigeria",12/03/2020,35,24.9,28.7,44.7,24.9,33.5,25.1,82,6,100,4.17,rain,0,0,83.5,15.9,222.1,1009.9,55.2,9.5,202.4,17.5,7,,12/03/2020 06:54,12/03/2020 18:58,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,65201099999,VRJT5",,
"lagos,nigeria",13/03/2020,35,27,29.9,44.9,31,36.8,25.9,80.2,1.9,100,25,rain,0,0,29.5,20.1,216.3,1009.9,60.8,9.8,220.1,19,8,,13/03/2020 06:53,13/03/2020 18:57,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5",,
"lagos,nigeria",14/03/2020,33.1,25.2,28.7,42.1,25.2,33.8,25.5,83.5,12,100,4.17,rain,0,0,30.6,14.8,254,1010.6,50.6,9.6,230.2,19.9,8,,14/03/2020 06:53,14/03/2020 18:57,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,65201099999,VRJT5",,
"lagos,nigeria",15/03/2020,34,26.2,29.6,43.5,26.2,36,25.9,81.5,0.1,100,4.17,rain,0,0,31.7,22.3,232.4,1010.1,47.9,10,261.9,22.5,9,,15/03/2020 06:52,15/03/2020 18:57,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5",,
"lagos,nigeria",16/03/2020,34.6,26.9,30.1,43.6,31,37.4,26.3,81.7,0,0,0,,0,0,32.8,24.1,219.6,1009.5,51.1,9.3,257.5,22.3,9,,16/03/2020 06:52,16/03/2020 18:57,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999",,
"lagos,nigeria",17/03/2020,35,27,30.1,44.9,31.2,37.3,26.2,80.7,0,0,0,,0,0,34.9,24.1,233.5,1009.9,49.5,9.4,250.2,21.8,9,,17/03/2020 06:51,17/03/2020 18:57,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5",,
"lagos,nigeria",18/03/2020,35,27.8,30.2,43.3,33.2,37.6,26.2,80.2,0,0,0,,0,0,37.4,24.9,247.3,1010.4,57.2,10,219.9,18.9,8,,18/03/2020 06:51,18/03/2020 18:57,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999",,
"lagos,nigeria",19/03/2020,34,27.8,29.9,42.1,32.7,36.7,25.9,80.1,0,0,0,,0,0,42.5,22.2,240.3,1010.9,59.7,10,215,18.8,8,,19/03/2020 06:50,19/03/2020 18:57,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5",,
"lagos,nigeria",20/03/2020,33,27.8,29.3,41.7,32.7,35.7,25.7,81.6,0,0,0,,0,0,36.4,24.1,240.3,1011,61.3,10,231.8,19.9,9,,20/03/2020 06:50,20/03/2020 18:57,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999",,
"lagos,nigeria",21/03/2020,34.1,27,29.5,43.4,31.2,35.9,26,82.4,0.1,100,4.17,rain,0,0,31.7,31.7,224.3,1010.5,63.1,10,231.2,20,8,,21/03/2020 06:49,21/03/2020 18:57,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999",,
"lagos,nigeria",22/03/2020,34.1,27,29.6,43.3,31.1,35.7,25.6,80.2,0,0,0,,0,0,33.1,20.5,222,1010.4,48.4,10,239.8,20.7,9,,22/03/2020 06:49,22/03/2020 18:56,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999",,
"lagos,nigeria",23/03/2020,31,27,28.7,42.4,31.2,34.8,25.9,85,1,100,8.33,rain,0,0,34.2,17.3,256.9,1011,56.1,10,179.6,15.5,7,,23/03/2020 06:48,23/03/2020 18:56,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VRJU8,DNMM,remote,65201099999",,
"lagos,nigeria",24/03/2020,29,23,26.1,33.6,23,28.1,23.8,87.8,14,100,8.33,rain,0,0,37.1,13,269.8,1012,45.5,8.6,112.8,9.6,5,,24/03/2020 06:48,24/03/2020 18:56,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,65201099999",,
"lagos,nigeria",25/03/2020,33,25,27.6,40.3,25,30.5,24.2,82.6,0,0,0,,0,0,39.2,22.3,230.9,1011.9,49.7,9.9,188.1,16.2,6,,25/03/2020 06:48,25/03/2020 18:56,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999",,
